"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Solyc01g109430.3",234.953963073518,3.47264201217555,0.291235621710377,8.49017712069061,2.06322406045348e-17,3.94461017760433e-16
"Solyc00g068980.2",2247.9482496329,4.40128181201578,0.400861518653613,8.48492971697502,2.15849155192473e-17,4.12348670702079e-16
"Solyc04g008920.1",244.503834991886,11.2619712164047,1.20964425587862,8.483462114199,2.18590412381897e-17,4.17255600759947e-16
"Solyc10g078330.2",296.950505966519,4.0556737307075,0.360831124874385,8.46843168468702,2.48719037970325e-17,4.7364415063758e-16
"Solyc01g006100.3",729.882673413485,2.59394231125618,0.188251435775479,8.46709245371824,2.51594386038061e-17,4.78742514409116e-16
"Solyc05g009230.2",647.028262730956,5.16190092961426,0.491583366604005,8.46631764285646,2.53272865644155e-17,4.81557204654339e-16
"Solyc03g097820.2",570.448040330803,4.76597259512267,0.445287313882926,8.45739925147029,2.7340657533663e-17,5.19021468938335e-16
"Solyc12g088050.2",1685.62815490355,2.30575797630559,0.154832761115349,8.43334425414539,3.35924654476554e-17,6.34711118067272e-16
"Solyc08g074950.2",275.077991297164,11.432692690848,1.23865402211977,8.4226042983286,3.68206417577422e-17,6.95162209935623e-16
"Solyc02g083310.3",3100.60864580947,2.49082623863842,0.17726252861377,8.41027288901374,4.09057890813423e-17,7.71083696520842e-16
"Solyc02g030120.2",614.463836554872,2.7936127122485,0.213283163061375,8.4095372860368,4.11631360799713e-17,7.75329966101781e-16
"Solyc00g011160.2",11999.2634026819,4.59262293882598,0.427263606244426,8.40844594840296,4.15478799738934e-17,7.81967342250085e-16
"Solyc09g061793.1",440.783687781446,10.2664370746179,1.10213704747832,8.40769947423452,4.18130852926736e-17,7.86346318430156e-16
"Solyc03g117270.1",2011.63143022729,2.32746470509156,0.157928293951012,8.40549006059249,4.26078641111668e-17,8.00047897521723e-16
"Solyc09g010810.3",491.39205291995,2.58106065975736,0.188203292181683,8.40081297956828,4.43398089455239e-17,8.31276821549674e-16
"Solyc09g083360.3",1254.52294575053,3.48689875394196,0.296111022292262,8.39853489643957,4.52083619253331e-17,8.46903313401241e-16
